active,brand,category,intent,question_examples,answer,priority,source_id,updated_at,audience,answer_mode,risk_level,learning_tags,profile_slots,escalation_policy
TRUE,ZeO/PANO/Oplus,policy,return_claim_deadlines,Thời hạn khiếu nại đổi trả là bao lâu?;Nhận thiếu hàng thì báo trong mấy ngày?;Lỗi vận chuyển phải báo khi nào?;Sản phẩm lỗi chất lượng được phản ánh trong bao lâu?;Phát hiện lỗi sản xuất khi bán lẻ còn được đổi không?;Quá 7 ngày có khiếu nại được không?,Dạ lỗi vận chuyển hoặc sai số lượng cần được khiếu nại trong vòng 24 giờ kể từ khi nhận hàng. Lỗi chất lượng sản phẩm cần báo trong vòng 7 ngày. Hàng lỗi sản xuất được phát hiện trong quá trình bán lẻ có thể phản ánh trong thời hạn sử dụng của sản phẩm.,100,zeo_policy_cskh_docx_v1,2026-07-31,customer,direct,medium,faq|policy|admin_review_if_uncertain,,review_if_sensitive_or_missing_order_context
TRUE,ZeO/PANO/Oplus,policy,return_excluded_cases,Trường hợp nào không được đổi trả?;Dùng hơn 30% sản phẩm có đổi được không?;Không có hóa đơn có được trả hàng không?;Đổi ý sau khi nhận hàng có trả được không?;Bảo quản sai làm hư hàng có được đổi không?;Hàng hết hạn nhưng báo trễ có được xử lý không?,Dạ hàng không được đổi hoặc trả nếu đã sử dụng quá 30% dung tích; bị hư do bảo quản sai như nhiệt độ cao hoặc quá ẩm; không có hóa đơn hay phiếu giao hàng; hàng hết hạn nhưng không thông báo đúng thời hạn; hoặc khách hàng thay đổi nhu cầu sau khi đã nhận hàng.,100,zeo_policy_cskh_docx_v1,2026-07-31,customer,direct,medium,faq|policy|admin_review_if_uncertain,,review_if_sensitive_or_missing_order_context
TRUE,ZeO/PANO/Oplus,policy,return_process,Quy trình đổi trả hàng như thế nào?;Muốn đổi hàng lỗi thì bắt đầu từ đâu?;Cần gửi thông tin gì khi yêu cầu đổi trả?;Ai xác nhận yêu cầu đổi trả?;Sau khi được duyệt thì hàng lỗi được thu hồi ra sao?;Đổi trả gồm những bước nào?,"Dạ bạn liên hệ hotline 1900 5307 hoặc gửi thông tin kèm ảnh hay video sản phẩm lỗi. Bộ phận CSKH kiểm tra đơn hàng và điều kiện đổi trả; Công ty phản hồi chấp thuận hoặc từ chối trong vòng 24 giờ làm việc; sau đó tài xế hoặc đơn vị vận chuyển thu hồi hàng lỗi, giao hàng thay thế hoặc xử lý hoàn tiền. Hồ sơ đổi trả sẽ được ghi nhận và lưu trên hệ thống.",100,zeo_policy_cskh_docx_v1,2026-07-31,customer,direct,medium,faq|policy|admin_review_if_uncertain,,review_if_sensitive_or_missing_order_context
TRUE,ZeO/PANO/Oplus,policy,return_resolution_options,Hàng lỗi sẽ được giải quyết thế nào?;Shop đổi sản phẩm hay hoàn tiền?;Hết hàng thay thế thì xử lý ra sao?;Đại lý có thể trừ tiền vào đơn sau không?;Có được hoàn lại toàn bộ tiền sản phẩm không?;Các hình thức xử lý đổi trả gồm gì?,"Dạ Công ty ưu tiên đổi sản phẩm cùng loại khi hàng lỗi hoặc giao sai. Nếu không còn hàng thay thế, bạn được hoàn 100% giá trị sản phẩm. Với đại lý phân phối, giá trị có thể được giảm trừ vào đơn hàng kế tiếp theo thỏa thuận.",95,zeo_policy_cskh_docx_v1,2026-07-31,customer,direct,medium,faq|policy|admin_review_if_uncertain,,review_if_sensitive_or_missing_order_context
TRUE,ZeO/PANO/Oplus,policy,refund_processing_time,Bao lâu thì nhận được tiền hoàn?;Thời gian xử lý hoàn tiền là mấy ngày?;Hoàn tiền đổi trả có lâu không?;Sau khi xác nhận đổi trả bao giờ được hoàn tiền?;Shop hoàn tiền tối đa trong bao lâu?,Dạ thời gian xử lý hoàn tiền tối đa là 5 ngày làm việc kể từ khi yêu cầu đổi trả được xác nhận nha bạn.,95,zeo_policy_cskh_docx_v1,2026-07-31,customer,direct,medium,faq|policy|admin_review_if_uncertain,,review_if_sensitive_or_missing_order_context
TRUE,ZeO/PANO/Oplus,operations,new_customer_welcome_template,Có mẫu tin nhắn chào khách hàng mới không?;Nên chào mừng khách mới như thế nào?;Cho mình mẫu chào khách mua lần đầu;CSKH gửi lời chào khách mới ra sao?;Mẫu tin nhắn cảm ơn khách mới là gì?,"Xin chào [Tên Khách Hàng]! 💙 Cảm ơn bạn đã tin tưởng và lựa chọn sản phẩm PANO / ZeO / Oplus. Bên mình cam kết mang đến sản phẩm tẩy rửa chất lượng cao, an toàn cho gia đình và thân thiện với môi trường. Khi cần hỗ trợ về sản phẩm hoặc đơn hàng, bạn vui lòng liên hệ hotline 1900 5307 hoặc truy cập zeo.vn. Chúc bạn và gia đình một ngày vui vẻ!",70,zeo_policy_cskh_docx_v1,2026-07-31,internal,direct,internal,faq|operations,,
TRUE,ZeO/PANO/Oplus,operations,post_purchase_followup_template,Có mẫu hỏi thăm khách sau mua hàng không?;Sau giao hàng 3 ngày nên nhắn gì?;Mẫu tin nhắn xin đánh giá 5 sao là gì?;CSKH theo dõi trải nghiệm sau mua thế nào?;Nên hỏi khách đã dùng sản phẩm ra sao?,"Xin chào [Tên Khách Hàng]! Đã 3 ngày kể từ khi bạn nhận được đơn hàng [Tên Sản Phẩm]. Bên mình muốn hỏi thăm trải nghiệm của bạn với sản phẩm ạ. Nếu hài lòng, bạn có thể để lại đánh giá 5 sao trên Shopee hoặc TikTok Shop. Nếu có bất kỳ vấn đề gì, bạn hãy liên hệ để bên mình hỗ trợ nhé.",65,zeo_policy_cskh_docx_v1,2026-07-31,internal,direct,internal,faq|operations,,
TRUE,ZeO/PANO/Oplus,operations,loyal_customer_thank_template,Có mẫu tri ân khách hàng thân thiết không?;Nên cảm ơn khách hàng lâu năm thế nào?;Mẫu gửi mã giảm giá cho khách cũ là gì?;Tin nhắn tri ân khách thân thiết viết sao?;CSKH gửi ưu đãi khách quen như thế nào?,"Xin chào [Tên Khách Hàng] thân mến! Cảm ơn bạn đã đồng hành cùng PANO / ZeO / Oplus trong [thời gian]. Bên mình trân trọng sự tin tưởng của bạn và xin gửi mã giảm giá [MÃ GIẢM GIÁ], giảm [X]% cho đơn hàng tiếp theo, có hiệu lực đến [Ngày hết hạn]. Cảm ơn bạn đã tiếp tục ủng hộ thương hiệu Việt Nam chất lượng cao!",60,zeo_policy_cskh_docx_v1,2026-07-31,internal,direct,internal,faq|operations,,
TRUE,ZeO/PANO/Oplus,operations,promotion_announcement_template,Có mẫu thông báo khuyến mãi không?;Viết tin nhắn sale cho khách thế nào?;Mẫu giới thiệu chương trình ưu đãi là gì?;Thông báo mua hàng tặng quà viết sao?;CSKH gửi chương trình khuyến mãi thế nào?,"Xin chào [Tên Khách Hàng]! 🔥 Chương trình [Tên chương trình khuyến mãi] diễn ra từ [Ngày bắt đầu] đến [Ngày kết thúc]. Khi mua [Tên sản phẩm], bạn được tặng kèm [Quà tặng]. Bạn có thể đặt hàng tại zeo.vn, Shopee hoặc TikTok Shop. Số lượng quà tặng có hạn nha bạn.",65,zeo_policy_cskh_docx_v1,2026-07-31,internal,direct,internal,faq|operations,,
TRUE,ZeO/PANO/Oplus,support,complaint_handling_principles,Nguyên tắc xử lý khiếu nại là gì?;CSKH cần làm gì khi khách phàn nàn?;Có được đổ lỗi cho khách hàng không?;Khiếu nại của khách có được bảo mật không?;Quy trình CSKH theo dõi khiếu nại thế nào?,"Khi xử lý khiếu nại, bên mình thực hiện theo nguyên tắc lắng nghe, thấu hiểu và giải quyết tận gốc; không đổ lỗi cho khách hàng. Mọi khiếu nại đều được ghi nhận, theo dõi, báo cáo định kỳ và bảo mật thông tin khách hàng trong suốt quá trình xử lý.",90,zeo_policy_cskh_docx_v1,2026-07-31,internal,direct,internal,faq|support|returning_customer,phone|area,review_if_sensitive_or_missing_order_context
TRUE,ZeO/PANO/Oplus,support,complaint_response_time,Bao lâu thì CSKH phản hồi khiếu nại?;Khiếu nại qua mạng được trả lời trong mấy giờ?;Phản ánh qua kênh truyền thống mất bao lâu?;Shop có thời hạn phản hồi khiếu nại không?;Gửi khiếu nại rồi khi nào được trả lời?,Dạ khiếu nại qua kênh điện tử được phản hồi trong vòng 2 giờ làm việc. Khiếu nại qua kênh truyền thống được phản hồi trong vòng 24 giờ làm việc nha bạn.,95,zeo_policy_cskh_docx_v1,2026-07-31,customer,direct,medium,faq|support|returning_customer|admin_review_if_uncertain,phone|area,review_if_sensitive_or_missing_order_context
TRUE,ZeO/PANO/Oplus,support,complaint_severity_levels,Khiếu nại được chia thành mấy cấp độ?;Giao hàng chậm thuộc cấp độ nào?;Sản phẩm rò rỉ được xử lý trong bao lâu?;Kích ứng da thuộc mức khiếu nại nào?;Khủng hoảng trên mạng xã hội xử lý ra sao?;Thời gian xử lý từng loại khiếu nại là bao lâu?,"Khiếu nại được chia thành 4 cấp độ: cấp 1 gồm giao chậm, thiếu hàng nhỏ hoặc sai mùi hương, xử lý trong 2 giờ làm việc; cấp 2 gồm lỗi bao bì, rò rỉ hoặc sai đơn số lượng lớn, xử lý trong 24 giờ; cấp 3 gồm kích ứng da, phản ứng bất thường hoặc chất lượng kém, xử lý trong 48 giờ kèm kiểm định; cấp 4 là khiếu nại hàng loạt hoặc phản ánh trên báo chí, mạng xã hội và phải xử lý ngay.",95,zeo_policy_cskh_docx_v1,2026-07-31,internal,direct,internal,faq|support|returning_customer,phone|area,review_if_sensitive_or_missing_order_context
TRUE,ZeO/PANO/Oplus,support,complaint_product_leak,Sản phẩm bị rò rỉ thì làm sao?;Chai bị chảy nước có được đổi không?;Bao bì sản phẩm bị rò phải gửi gì?;Shop xử lý hàng rò rỉ thế nào?;Cần chụp thông tin nào khi sản phẩm bị lỗi?,Dạ bên mình rất tiếc về sự bất tiện này. Bạn vui lòng gửi hình ảnh sản phẩm lỗi và số lô sản xuất in trên bao bì để bên mình kiểm tra ngay. ZeO Vietnam sẽ hỗ trợ đổi sản phẩm mới trong thời gian xử lý được xác nhận với bạn.,100,zeo_policy_cskh_docx_v1,2026-07-31,customer,direct,medium,faq|support|returning_customer|admin_review_if_uncertain,phone|area,review_if_sensitive_or_missing_order_context
TRUE,ZeO/PANO/Oplus,support,complaint_product_effectiveness,Sản phẩm dùng không hiệu quả thì làm sao?;Giặt không sạch như mong đợi thì xử lý thế nào?;Shop có hướng dẫn lại cách dùng không?;Không hài lòng về hiệu quả sản phẩm có đổi được không?;Dùng đúng sản phẩm nhưng kết quả chưa tốt thì sao?,"Dạ cảm ơn bạn đã phản hồi. Bạn cho mình biết tên sản phẩm, trọng lượng, liều lượng và loại máy giặt đang sử dụng nhé. Hiệu quả có thể phụ thuộc vào liều lượng và cách dùng, nên bên mình sẽ hướng dẫn lại cách sử dụng phù hợp. Nếu bạn vẫn chưa hài lòng, bên mình sẽ hỗ trợ theo chính sách đổi trả.",95,zeo_policy_cskh_docx_v1,2026-07-31,customer,direct,medium,faq|support|returning_customer|admin_review_if_uncertain,phone|area,review_if_sensitive_or_missing_order_context
TRUE,ZeO,support,complaint_one_star_review,Khách đánh giá 1 sao thì phản hồi thế nào?;Nên trả lời review xấu trên sàn ra sao?;Mẫu phản hồi đánh giá 1 sao là gì?;Khách chê sản phẩm trên Shopee thì xử lý sao?;Làm sao mời khách inbox khi có đánh giá xấu?,Kính chào bạn! ZeO Vietnam rất tiếc vì trải nghiệm chưa tốt của bạn. Bên mình đã ghi nhận phản hồi và mong được liên hệ trực tiếp để hỗ trợ. Bạn vui lòng nhắn tin inbox cho shop hoặc gọi hotline 0907 902 546 để được giải quyết nhanh nhất. Cảm ơn bạn đã cho bên mình cơ hội cải thiện.,90,zeo_policy_cskh_docx_v1,2026-07-31,internal,direct,internal,faq|support|returning_customer,phone|area,review_if_sensitive_or_missing_order_context
TRUE,ZeO/PANO/Oplus,support,complaint_delayed_delivery_refund,Giao hàng chậm có được hoàn tiền không?;Đơn bị thất lạc thì shop xử lý thế nào?;Hàng giao trễ muốn hoàn tiền phải làm sao?;Shop có gửi lại hàng nếu đơn bị mất không?;Cần cung cấp gì khi khiếu nại giao hàng chậm?,"Dạ bên mình thành thật xin lỗi vì sự chậm trễ. Bên mình sẽ liên hệ đơn vị vận chuyển để xác minh tình trạng đơn hàng. Nếu hàng bị thất lạc, bên mình sẽ gửi lại hàng hoặc hoàn tiền 100% cho bạn. Bạn vui lòng cung cấp mã đơn hàng để kiểm tra ạ.",100,zeo_policy_cskh_docx_v1,2026-07-31,customer,direct,medium,faq|support|returning_customer|admin_review_if_uncertain,phone|area,review_if_sensitive_or_missing_order_context
TRUE,ZeO/PANO/Oplus,faq,company_overview,Công ty được thành lập khi nào?;ZeO thuộc công ty nào?;Công ty có bao nhiêu năm kinh nghiệm?;Giới thiệu về Công ty Phân bón và Hóa chất Cần Thơ;Đơn vị sản xuất PANO ZeO Oplus là ai?,"PANO, ZeO và Oplus thuộc Công ty Cổ phần Phân bón và Hóa chất Cần Thơ, được thành lập năm 1977. Công ty có hơn 45 năm kinh nghiệm trong sản xuất hóa chất gia dụng và đã xây dựng hệ thống phân phối rộng khắp cả nước.",80,zeo_brand_bible_docx_v1,2026-07-31,customer,rewrite,low,faq,,
TRUE,ZeO/PANO/Oplus,faq,company_contact_information,Hotline chung của công ty là số nào?;Cho mình thông tin liên hệ công ty;Công ty ở Bình Thủy phải không?;Liên hệ ZeO Vietnam qua đâu?;page co luu sdt minh chua;cho xin lai hotline;lien he zeo bang so nao,"Công ty đặt tại Trục Chính Khu Công Nghiệp Trà Nóc 1, Bình Thuỷ, Cần Thơ; hotline 0907 902 546; website zeo.vn.",85,zeo_brand_bible_docx_v1,2026-08-16,customer,direct,low,faq,,
TRUE,ZeO/PANO/Oplus,brand,company_vision,Tầm nhìn của công ty là gì?;Công ty muốn phát triển theo hướng nào?;Mục tiêu dài hạn của thương hiệu là gì?;ZeO muốn trở thành doanh nghiệp như thế nào?;Tầm nhìn của PANO ZeO Oplus ra sao?,"Tầm nhìn của Công ty là trở thành một trong những công ty sản xuất chất tẩy rửa hàng đầu Việt Nam, được công nhận về chất lượng sản phẩm và dịch vụ xuất sắc.",60,zeo_brand_bible_docx_v1,2026-07-31,customer,rewrite,low,faq|brand,,
TRUE,ZeO/PANO/Oplus,brand,company_mission,Sứ mệnh của công ty là gì?;Thương hiệu mang lại giá trị gì cho gia đình Việt?;PANO ZeO Oplus hướng đến điều gì?;Mục tiêu phục vụ khách hàng của công ty là gì?;Sứ mệnh về sản phẩm và môi trường là gì?,"Sứ mệnh của Công ty là cung cấp sản phẩm tẩy rửa chất lượng cao, an toàn cho sức khỏe, thân thiện với môi trường và có giá thành hợp lý, trở thành người bạn đồng hành đáng tin cậy của các gia đình Việt Nam.",65,zeo_brand_bible_docx_v1,2026-07-31,customer,rewrite,low,faq|brand,,
TRUE,ZeO/PANO/Oplus,brand,brand_slogans,Slogan của PANO là gì?;Khẩu hiệu của ZeO là gì?;PANO có thông điệp thương hiệu nào?;Câu Nâng niu cảm xúc thuộc thương hiệu nào?;Cho mình biết slogan PANO và ZeO,Slogan của PANO là “NÂNG NIU CẢM XÚC”. Slogan được ghi cho ZeO là “Dòng sản phẩm tẩy rửa chất lượng”.,60,zeo_brand_bible_docx_v1,2026-07-31,customer,rewrite,low,faq|brand,,
TRUE,ZeO/PANO/Oplus,brand,core_brand_values,Giá trị cốt lõi của thương hiệu là gì?;Công ty đề cao những giá trị nào?;PANO ZeO Oplus cam kết điều gì?;Bốn giá trị cốt lõi của công ty là gì?;Thương hiệu chú trọng chất lượng và trách nhiệm ra sao?,"Bốn giá trị cốt lõi là Chất Lượng, Đổi Mới, Trách Nhiệm và Đồng Hành. Công ty nhấn mạnh kiểm soát chất lượng, ứng dụng công nghệ, cam kết với sức khỏe và môi trường, đồng thời lắng nghe nhu cầu thực tế của người tiêu dùng Việt Nam.",70,zeo_brand_bible_docx_v1,2026-07-31,customer,rewrite,low,faq|brand,,
TRUE,ZeO/PANO/Oplus,brand,brand_personality,Tính cách thương hiệu là gì?;ZeO nên giao tiếp với khách theo phong cách nào?;Thương hiệu muốn tạo cảm giác ra sao?;PANO ZeO Oplus có hình ảnh như thế nào?;Giọng thương hiệu cần thể hiện những đặc điểm gì?,Tính cách thương hiệu gồm ấm áp và gần gũi; đáng tin cậy; tự tin và năng động; tươi mới và trẻ trung; có trách nhiệm với sức khỏe người dùng và môi trường.,75,zeo_brand_bible_docx_v1,2026-07-31,customer,rewrite,low,faq|brand,,
TRUE,ZeO/PANO/Oplus,operations,tone_of_voice_guidelines,ZeO nên xưng hô với khách thế nào?;Quy tắc viết nội dung thương hiệu là gì?;Nên dùng giọng văn nào khi trả lời khách?;Có nên dùng emoji trong bài đăng không?;Nội dung bán hàng nên nhấn mạnh điều gì?;Câu trả lời CSKH nên dài hay ngắn?,"Khi giao tiếp, nên dùng câu ngắn, rõ ràng và dễ hiểu; xưng hô thân thiện bằng “bạn”, “mình” hoặc “gia đình bạn”; nhấn mạnh lợi ích thực tế như sạch hơn, thơm hơn và an toàn hơn; dùng số liệu hoặc chứng nhận để tăng độ tin cậy. Nội dung mạng xã hội có thể dùng emoji phù hợp, không quá 2–3 emoji trong một câu.",85,zeo_brand_bible_docx_v1,2026-07-31,internal,direct,internal,faq|operations,,
TRUE,ZeO/PANO/Oplus,operations,tone_of_voice_restrictions,Những cách viết nào thương hiệu cần tránh?;Có được so sánh trực tiếp với đối thủ không?;Có nên nói sản phẩm tốt nhất thế giới không?;Nội dung nào dễ gây hiểu nhầm cần tránh?;Có được dùng hình ảnh người nổi tiếng không?;ZeO không nên dùng ngôn ngữ như thế nào?,"Thương hiệu cần tránh ngôn ngữ hoa mỹ, phức tạp; tránh gọi tên hoặc so sánh trực tiếp với đối thủ; không đưa tuyên bố quá mức và không có căn cứ; không dùng câu chữ gây hiểu nhầm về thành phần hay công dụng; không sử dụng hình ảnh người nổi tiếng khi chưa có hợp đồng ký kết.",85,zeo_brand_bible_docx_v1,2026-07-31,internal,direct,internal,faq|operations,,
TRUE,ZeO/PANO/Oplus,operations,tiktok_reels_content_style,Nội dung TikTok của ZeO nên viết thế nào?;Video Reels cần mở đầu ra sao?;Hook TikTok nên dài hay ngắn?;Cách viết nội dung video ngắn của thương hiệu là gì?;Ba giây đầu video nên làm gì?,Nội dung TikTok hoặc Reels nên ngắn gọn và có hook mạnh trong 3 giây đầu. Thông điệp cần đi thẳng vào lợi ích sản phẩm và khuyến khích người xem tiếp tục theo dõi.,65,zeo_brand_bible_docx_v1,2026-07-31,internal,direct,internal,faq|operations,,
TRUE,ZeO/PANO/Oplus,operations,ecommerce_product_description_style,Mô tả sản phẩm trên Shopee nên viết thế nào?;Nội dung Tiki cần trình bày ra sao?;Có nên viết in hoa toàn bộ mô tả sản phẩm không?;Mô tả sàn thương mại điện tử cần tập trung gì?;Cách trình bày USP trên Shopee là gì?,"Mô tả sản phẩm trên Shopee hoặc Tiki cần có đủ thông tin, trình bày bằng các ý rõ ràng và tập trung vào công dụng cùng USP. Không viết in hoa toàn bộ nội dung.",70,zeo_brand_bible_docx_v1,2026-07-31,internal,direct,internal,faq|operations,,
TRUE,ZeO/PANO/Oplus,operations,facebook_zalo_content_style,Nội dung Facebook của thương hiệu nên viết thế nào?;Zalo OA nên dùng giọng văn gì?;Bài đăng Facebook có thể dài không?;Có nên kể câu chuyện trong bài bán hàng không?;Cách viết nội dung mạng xã hội cho ZeO là gì?,"Trên Facebook hoặc Zalo OA, thương hiệu nên dùng giọng thân mật, có thể viết dài hơn và kể một câu chuyện ngắn về lợi ích của sản phẩm trong cuộc sống hằng ngày.",70,zeo_brand_bible_docx_v1,2026-07-31,internal,direct,internal,faq|operations,,
TRUE,ZeO/PANO/Oplus,operations,email_zalo_business_style,Email của ZeO nên viết theo giọng nào?;Zalo Business cần trang trọng đến mức nào?;Nội dung gửi đối tác nên mở đầu thế nào?;Email CSKH có cần lời cảm ơn không?;Cách viết email thương hiệu là gì?,"Email và Zalo Business nên chuyên nghiệp, trang trọng hơn các kênh mạng xã hội nhưng vẫn giữ sự ấm áp. Nội dung cần có lời chào và lời cảm ơn rõ ràng.",65,zeo_brand_bible_docx_v1,2026-07-31,internal,direct,internal,faq|operations,,
